3314,1568,-740,5020
3321,1464,-686,4140
3328,2178,-702,3804
3335,2410,-536,3024
3342,2586,-708,2698
3349,3064,-634,3320
3356,3856,-466,3972
3363,4572,-628,5114
3370,5038,-716,5908
3377,5382,-866,6296
3384,5240,-1096,6508
3391,5296,-1242,6326
3398,4982,-938,5862
3405,4724,-438,5714
3412,4812,286,5570
3419,5568,744,6236
3426,6344,828,7178
3432,7466,886,8816
3439,8470,1098,10342
3446,9260,982,11316
3453,9326,746,10898
3460,9228,596,10218
3467,9276,656,9668
3474,9626,810,9538
3481,10128,810,9936
3488,11094,516,10714
3495,11924,270,11202
3502,11904,276,10850
3509,11352,244,9740
3516,11174,732,8770
3522,10874,1354,7898
3529,10484,2026,7578
3536,10274,2818,7574
3543,10210,3430,7166
3550,9734,3808,6400
3557,9200,3964,5154
3564,8956,3890,3938
3571,8534,3766,2862
3578,7990,3610,2172
3585,7548,3560,1730
3592,7536,3642,1588
3599,7158,3556,1918
3606,6352,3342,1366
3613,5628,3276,16
3619,17502,2566,-17360
3627,14614,3238,-14748
3634,18574,8406,-27128
3641,14522,7322,-26604
3648,-3666,712,-4142
3655,1062,6188,17884
3662,-1848,6926,20654
3668,2666,6554,7904
3675,2076,3614,-634
3682,-12510,-32768,32767
3689,32767,32767,32767
3696,-2950,19544,1148
3703,-8568,2808,7382
3710,12774,6348,16802
