2907,2028,-854,7208
2914,2012,-882,7164
2922,2036,-808,7200
2927,1948,-852,7112
2934,1884,-976,7124
2941,1958,-880,7102
2950,2082,-744,7172
2955,2038,-840,7138
2962,2036,-836,7174
2969,1930,-754,7156
2976,1934,-832,7168
2983,2010,-936,7086
2990,1922,-918,7122
2998,1890,-886,7156
3004,1964,-970,7204
3011,1976,-954,7248
3018,2076,-998,7166
3025,2002,-912,7124
3031,1970,-852,7144
3038,1994,-848,7176
3045,2038,-766,7140
3052,1988,-804,7146
3059,1990,-784,7170
3066,2050,-878,7134
3074,1938,-852,7102
3080,1840,-898,7046
3087,1810,-920,7098
3094,1936,-940,7094
3101,1936,-1044,7110
3108,1942,-982,7168
3115,1936,-854,7128
3122,1956,-834,7152
3129,1928,-866,7228
3136,1844,-678,7088
3143,1868,-954,7046
3150,1884,-898,7174
3157,2048,-848,7316
3164,2020,-916,7234
3171,2040,-834,7154
3177,1986,-904,7184
3184,1940,-918,7124
3191,1970,-874,7148
3198,1956,-842,7046
3205,1888,-902,7094
3212,1942,-746,7176
3219,1974,-818,7226
3226,2062,-724,7172
3233,2000,-894,7408
3240,1936,-950,7040
3247,1972,-854,7156
3254,1926,-882,7102
3261,1878,-930,7044
3268,1944,-926,7068
3275,1946,-946,7126
3282,1948,-894,7168
3289,2002,-736,7150
3296,2036,-850,7208
3302,2012,-844,7188
3309,1994,-782,7146
3316,2006,-850,7158
3323,1942,-914,7160
3330,1882,-958,6974
3337,2494,-706,6564
3344,1894,-958,7060
3351,2012,-910,7092
3359,1984,-830,7028
3365,1994,-860,7136
3372,2016,-808,7124
3379,2020,-792,7146
3386,1954,-832,7230
3393,1944,-856,7168
3400,2004,-834,7176
3407,1978,-848,7128
3414,2448,-810,6600
3421,2028,-850,7286
3427,2046,-938,7140
3450,1974,-854,7110
3452,1974,-880,7082
3453,1984,-828,7156
3457,1424,-846,6974
3462,2030,-856,7148
3469,2096,-854,7134
3476,2062,-810,7182
3483,2152,-610,7174
3490,1848,-862,7118
3497,1792,-808,7060
3504,1940,-918,7082
3511,1902,-876,7114
3521,1406,-832,7222
3525,1892,-878,7204
3532,1984,-910,7162
3539,2000,-830,7212
3546,2020,-948,6810
3553,2008,-842,7290
3560,1970,-830,7228
3567,1996,-772,7210
3574,1862,-766,6850
3580,1978,-740,7044
3588,2062,-802,7102
3597,2010,-804,7156
3601,1920,-758,6878
3608,1992,-796,7134
3615,1940,-770,7264
3622,2126,-824,7152
3629,2030,-784,7174
3636,2112,-856,7734
3643,1492,-376,7412
3650,1692,-734,7340
3657,1826,-920,7258
3664,2092,-1454,7310
3670,1514,-760,6910
3678,1374,-1142,7274
3684,2056,-1286,7522
3691,1268,-1172,7360
3698,1584,-1174,7696
3705,1854,-1140,7838
3712,1798,-1284,7820
3719,1912,-1300,7902
3726,2050,-1406,7938
3734,1100,-2850,9306
3740,1668,-5006,9254
3747,1816,-5214,7866
3772,1466,-3022,8054
3773,2010,-270,8896
3775,2324,1412,9274
3776,1980,1520,10034
3782,4032,-50,11450
3789,2286,-518,12036
3795,1398,-996,10642
3802,1018,-818,8854
3809,424,-158,7350
3816,142,566,6386
3823,242,986,5980
3830,436,986,6302
3837,712,606,6712
3844,840,20,6992
3851,836,-300,7032
3858,678,-516,6926
3865,558,-500,6496
3872,302,-382,5830
3879,356,-200,5510
3886,174,-194,5324
3893,132,-110,5574
3900,566,-68,5988
3907,708,-130,6218
3914,856,-260,6634
3921,1080,-384,7118
3928,1390,-594,7092
3934,1446,-702,7166
3941,1474,-746,7108
3948,1576,-750,6828
3955,1656,-710,6864
3962,1880,-640,6796
3969,2016,-1096,7472
3976,2420,-1376,8020
3983,2666,-1602,8178
3990,2670,-1534,8046
3997,2598,-1338,7668
4004,2376,-1190,7056
4011,2274,-1064,6646
4018,2224,-920,6172
4025,2370,-960,6188
4031,2464,-964,6316
4038,2734,-956,6682
4045,2972,-1052,7186
4052,3240,-1180,7592
4059,3366,-1232,7618
4066,3236,-1236,7330
4073,3200,-1272,6854
4080,3074,-1206,6334
4087,2994,-1174,5968
4094,3060,-1162,5776
4101,3152,-1174,6194
4107,3536,-1062,6768
4114,3988,-1078,7328
4121,4210,-996,7732
4128,4144,-1078,7644
4135,3880,-1024,7282
4142,3684,-798,6540
4149,3384,-646,5920
4156,3076,-480,5564
4163,3226,-400,5606
4170,3410,-336,5748
4178,3570,-404,6084
4184,4010,-514,6736
4191,3976,-552,6602
4197,3936,-594,6592
4204,3710,-548,6058
4211,3328,-406,5462
4218,3042,-292,5122
4225,2874,-494,5024
4232,3304,-130,5752
4239,3772,-352,6294
4246,3804,-490,6692
4253,4064,-590,7354
4260,4422,-622,7966
4267,4608,-546,8248
4274,4608,-560,7986
4281,4210,-660,7428
4287,3794,-622,6702
4294,3398,-472,5874
4301,3022,-356,5118
4308,2798,-338,4770
4315,2816,-356,4860
4322,3098,-446,5224
4330,3244,-490,5436
4336,3258,-448,5528
4343,3132,-450,5510
4350,2986,-536,5814
4357,3234,-482,6548
4364,3888,-568,7302
4370,3660,-686,7662
4377,3768,-778,8042
4384,3860,-884,8100
4391,3786,-976,7832
4398,3436,-938,7236
4405,2966,-920,6568
4412,2684,-808,5992
4419,2484,-788,5690
4426,2496,-830,5814
4433,2758,-946,6012
4440,2834,-1010,6304
4447,-5274,-4588,432
4454,1112,-1886,5696
4460,3442,-1246,7884
4467,3512,-2368,8606
4475,3678,-1952,9042
4482,-714,142,12188
4489,5886,-844,11320
4495,3684,2634,9046
4502,2482,2242,7952
4509,2876,1034,8514
4518,3092,644,8664
4523,3010,1212,9112
4530,2086,60,6898
4537,1258,-116,6238
4544,1964,-850,7076
4551,3148,-786,7568
4559,2554,-676,7206
4565,2110,-504,6994
4572,2590,-368,7466
4580,2568,-332,7456
4586,2348,-388,7244
4593,2094,-456,7338
4601,2246,-406,7160
4607,2266,-334,7218
4614,2378,-236,7510
4621,2504,-140,7374
4627,2258,-314,7264
4635,2236,-318,7270
4641,2312,-400,7356
4648,2290,-440,7276
4655,2212,-578,7256
4662,2200,-562,7156
4669,2252,-512,7234
4676,2564,-318,7302
4683,2322,-502,7404
4690,2372,-396,7312
4697,2330,-320,7336
4704,2400,-400,7474
4711,2198,-400,7192
4717,2254,-390,7274
4724,2270,-464,7230
4731,2006,-820,6786
4739,2130,-440,7070
4745,2222,-388,7090
4752,2272,-326,7148
4759,2214,-334,7056
4766,2192,-276,7206
4773,2288,-280,7276
4780,2304,882,7096
4787,2174,-350,7138
4794,2202,-452,7124
4801,2234,-508,7096
4807,2288,-394,7050
4814,2262,-414,7096
4821,2202,-322,7054
4828,2194,-418,7070
4835,2224,-464,7022
4842,2358,-368,7124
4849,2330,-370,7156
4856,2284,-390,7128
4863,2262,-406,7106
4870,2308,-358,7218
4877,2308,-402,7218
4884,2482,1204,6874
4890,1992,-230,7058
4897,2242,-324,7196
4904,2204,-426,7140
4911,2218,-484,7102
4918,2250,-444,7118
4925,2314,-352,7128
4932,2284,-436,7184
4939,2290,-412,7092
4946,2262,-422,7118
4953,2306,-436,7162
4960,2420,-1054,7248
4967,2120,-612,7218
4974,2272,-424,7172
4980,2154,-494,7282
4987,2244,-492,7040
4994,2302,-364,7084
5001,2346,-404,7194
5008,2324,-418,7182
5015,2196,-494,7046
5022,2210,-486,7104
5029,2326,-408,7100
5036,2336,-406,7084
5043,2266,-456,7100
5050,2274,-408,7068
5057,2190,-414,7140
5064,2238,-392,7132
5071,2254,-432,7138
5077,2240,-430,7166
5084,2256,-418,7142
5091,2262,-420,7058
5100,2262,-484,7062
5105,2326,-336,7106
5112,2318,-308,7180
5119,2274,-392,7148
5126,2140,-384,7146
5133,2236,-370,7140
5140,2270,-402,7134
5147,2274,-430,7080
5154,2244,-472,7118
5160,2220,-494,7038
5167,2156,-472,7052
5174,2198,-462,7064
5181,2270,-430,7080
5188,2294,-350,7112
5195,2270,-304,7184
5202,2266,-342,7186
5209,2302,-308,7126
5216,2258,-354,7122
5223,2186,-388,7132
5230,2142,-448,7118
5237,2134,-432,7120
5244,2180,-390,7070
5250,2198,-404,7138
5257,2160,-460,7052
5264,2194,-456,7106
5271,2262,-296,7090
5278,2266,-332,7142
5285,2230,-342,7096
5292,2122,-326,7086
5299,2238,-378,7170
5306,2218,-332,7148
5313,2264,-360,7160
5320,2296,-378,7170
5327,2214,-360,7082
5334,2212,-390,7124
5340,2212,-432,7072
5348,2182,-392,7122
5354,2154,-384,7054
5361,2236,-170,7198
5368,2154,-360,7022
5375,2282,-316,7140
5382,2256,-334,7132
5389,2288,-388,7134
5396,2274,-332,7196
5403,2266,-378,7190
5410,2274,-332,7154
5417,2222,-338,7150
5425,2210,-366,7152
5430,2202,-398,7116
5437,2110,-396,7080
5461,2054,-202,6866
5463,2236,-320,7132
5464,2296,-300,7102
5466,2246,-330,7060
5472,2252,-388,7106
5479,2372,-1274,6828
5486,2202,-434,7284
5493,2224,-426,7218
5500,2184,-416,7148
5507,2272,-1254,6788
5514,2180,-520,7256
5521,2208,-458,7148
5528,2132,-1062,7486
5534,2438,-436,7282
5542,2182,-546,6948
5548,2228,-1444,7198
5555,2346,-498,7278
5562,2292,-360,7160
5569,2210,-220,6800
5576,2294,-362,7272
5583,2382,-292,7212
5590,2358,-290,7128
5597,2370,-254,7140
5607,2190,-166,6770
5612,2426,-208,7154
5618,2360,-328,7092
5625,2370,-306,7116
5632,2320,-384,7094
5638,2470,-290,7094
5645,2426,-352,7084
5652,2320,-348,7076
5660,2322,-336,7024
5666,2232,-396,7074
5673,1942,-402,7122
5680,2108,-466,6880
5687,2036,-280,7020
5694,1952,-378,7042
5701,2448,-174,7158
5708,1134,-430,7200
5715,1952,176,7300
5722,2052,-170,7204
5729,1694,-250,7488
5736,1982,-106,7512
5743,1670,-248,7710
5750,2122,-282,7410
5757,1744,-332,7372
5764,1896,-694,7456
5770,1840,-832,7440
5777,2022,-924,7578
5784,2306,-998,7490
5791,2558,-624,7646
5798,2376,-518,7678
5805,2432,-458,7730
5812,1708,-2380,8590
5819,1334,-3316,9048
5826,2722,-1584,10890
5833,1966,-1626,10828
5840,870,-968,10108
5847,48,-728,8722
5854,-408,-400,7564
5861,-726,-104,6908
5868,-736,54,6546
5875,-610,178,6564
5882,-528,136,6930
5888,-254,84,7306
5895,-12,84,7626
5902,128,-8,7666
5909,124,-16,7524
5916,146,-20,7308
5923,238,18,7008
5930,364,82,7122
5937,704,106,7260
5944,1020,-42,7450
5951,1310,-154,7676
5958,1472,-284,7686
5965,1530,-472,7716
5972,1778,-486,7660
5978,1916,-574,7386
5985,2046,-618,7180
5992,2038,-718,6922
5999,2144,-774,6672
6006,2288,-918,6476
6013,2384,-1054,6488
6022,2526,-1234,6692
6027,2782,-1382,6942
6034,3162,-1470,7456
6041,3534,-1504,7724
6048,3892,-1500,7658
6055,3982,-1528,7370
6062,3722,-1586,7004
6068,3678,-1496,6592
6075,3716,-1278,6262
6082,3792,-1150,6010
6089,3818,-892,5486
6096,3668,-706,5364
6103,3978,-690,5586
6110,4416,-738,5718
6117,4780,-928,5900
6124,4920,-1124,6182
6131,5158,-1444,6834
6138,5764,-1630,6990
6145,6052,-1640,6710
6152,5790,-1572,6246
6159,5476,-1426,5828
6165,5454,-1316,5594
6172,5606,-1220,5398
6179,5560,-1178,5028
6186,5276,-1114,4390
6193,5058,-974,3800
6200,4982,-576,3508
6207,5042,-144,3084
6214,4608,270,2624
6221,4380,474,2676
6228,4694,96,3162
6235,4392,-4158,4844
6242,22562,11444,14504
6249,14086,-3656,7724
6256,4232,-1106,8502
6262,-680,194,7064
6269,290,-4946,5784
6276,-518,-1648,5562
6283,1654,3558,16862
6290,6058,6782,12652
6297,2622,5096,6482
6304,3262,-1118,8098
6311,3374,-1382,8268
6318,2112,428,7960
6325,2634,1490,8424
6332,3106,670,7946
6339,2746,-236,7428
6346,2536,-132,7258
6352,2336,128,7242
6359,2326,-68,7268
6366,2370,-132,7402
6373,2424,-100,7404
6380,2528,146,7410
6387,2310,-28,7446
6394,2358,-232,7180
6401,2308,-464,7146
6408,2118,-720,6960
6415,1938,-842,6884
6422,1958,-914,6862
6428,1944,-854,6792
6435,1956,-748,6938
6442,2054,-594,7088
6449,2178,-424,7168
6456,2194,-226,7146
6463,2172,-148,7174
6470,2214,-178,7392
6477,2150,-290,7330
6484,2174,-294,7092
6491,2180,-1360,7148
6498,2382,-518,7178
6504,2226,-662,7136
6512,2482,-284,7348
6518,2084,-1124,7162
6525,2514,-474,7320
6534,2594,-192,7006
6539,1972,-608,7192
6546,1794,90,6750
6553,1798,-796,6918
6560,1928,52,7016
6567,2212,-386,6920
6574,1804,-468,7004
6582,1942,-822,6990
6588,1398,-658,6808
6595,2002,-502,6952
6601,2444,-178,7214
6608,2436,-310,7272
6615,2220,-404,7240
6622,2156,-490,7228
6629,2226,-364,7212
6636,2238,-352,7178
6643,2072,-504,7166
6650,1772,-572,6798
6657,1860,-344,6820
6664,2276,-8,7150
6671,2462,-26,7250
6678,2398,-192,7218
6685,2480,-1080,7238
6691,1994,-768,7046
6698,2110,-536,6934
6705,2216,-320,7098
6712,2214,-302,7066
6719,2450,-226,7380
6726,2082,-568,6976
6733,1974,-692,7008
6740,2070,-540,6972
6747,2266,-392,7028
6754,2452,-210,7108
6761,2494,110,7294
6768,2536,174,7350
6775,2452,-4,7398
6782,2360,-182,7268
6799,2316,-316,7170
6802,2228,-304,7224
6805,2218,-296,7224
6811,2326,-278,7122
6818,2272,-396,7166
6824,2190,-600,7090
6831,2150,-458,7092
6838,2264,-348,7100
6844,2334,-334,7086
6851,2296,-380,7092
6858,2254,-446,7100
6865,2222,-362,7176
6872,2204,-326,7088
6879,2246,-312,7062
6885,2240,-242,7158
6892,2252,-288,7076
6899,2258,-290,7130
6906,2216,-344,7120
6913,2228,-384,7064
6920,2114,-376,7000
6927,2128,-370,7090
6934,2172,-272,7040
6941,2154,-252,6974
6948,2028,-290,6990
6955,2184,-198,7158
6962,2266,-148,7154
6969,2270,-134,7158
6976,2278,-122,7194
6983,2298,-54,7222
6990,2300,-104,7292
6997,2330,-196,7202
7004,2280,-278,7140
7011,2132,-286,7104
7018,2190,-246,7152
7024,2234,-252,7132
7031,2350,-274,7232
7038,2288,-240,7166
7046,2224,-272,7182
7052,2264,-320,7146
7059,2226,-366,7086
7066,2180,-378,7090
7073,2174,-334,7050
7080,2222,-358,7162
7087,2198,-308,7072
7094,2258,-274,7192
7101,2278,-268,7208
7109,2242,-228,7116
7115,2316,-266,7192
7122,2288,-230,7096
7129,2160,-230,7134
7136,2248,-302,7110
7143,2188,-294,7076
7150,2212,-196,7138
7156,2230,-174,7154
7163,2270,-196,7168
7170,2282,-236,7132
7177,2212,-254,7180
7184,2204,-318,7156
7191,2186,-350,7028
7198,2240,-336,7072
7205,2226,-346,7152
7212,2278,-304,7172
7219,2240,-228,7096
7226,2266,-152,7276
7233,2224,-266,7140
7240,2242,-304,7122
7247,2210,-310,7114
7254,2266,-308,7054
7261,2232,-254,7076
7268,2236,-216,7100
7275,2294,-126,7102
7282,2272,-132,7110
7289,2176,-178,7138
7295,2222,-202,7200
7302,2264,-194,7168
7309,2226,-276,7076
7316,2188,-336,7136
7323,2228,-350,7152
7330,2222,-354,7082
7337,2270,-384,7076
7344,2250,-338,7126
7351,2250,-274,7096
7358,2278,-304,7078
7365,2296,-260,7190
7372,2236,-256,7076
7378,2134,-270,7128
7385,2142,-324,7118
7392,2214,-332,7098
7400,2156,-284,7154
7406,2170,-296,7178
7413,2164,-290,7184
7420,2206,-226,7192
7427,2186,-280,7128
7434,2200,-226,7144
7441,2220,-226,7178
7448,2264,-276,7166
7455,2200,-234,7272
7462,2218,-246,7070
7469,2216,-226,7082
7475,2202,-258,7166
7482,2192,-244,7198
7489,2152,-254,7118
7496,2194,-314,7138
7504,2164,-294,7122
7510,2166,-282,7194
7517,2128,-290,7106
7524,2142,-312,7084
7531,2172,-262,7146
7538,2104,-260,7064
7544,2168,-274,7090
7551,2132,-248,7112
7558,2196,-274,7158
7565,2144,-276,7168
7572,2208,-254,7142
7579,2114,-314,7118
7586,2234,-248,7220
7593,2192,-268,7136
7600,2178,-260,7182
7607,2172,-224,7202
7614,2198,-240,7158
7621,2212,-226,7126
7628,2172,-246,7204
7635,2184,-292,7158
7641,2202,-228,7128
7648,2174,-256,7194
7655,2170,-348,7060
7662,2150,-300,7096
7669,2112,-272,7184
7676,2198,-256,7166
7683,2196,-212,7152
7690,2214,-264,7100
7697,2184,-284,7132
7704,2198,-282,7144
7711,2240,-218,7136
7718,2222,-248,7106
7724,2240,-248,7152
7731,2210,-252,7162
7738,2156,-242,7122
7745,2202,-302,7194
7752,2216,-232,7168
7759,2196,-236,7136
7766,2190,-230,7096
7773,2160,-310,7202
7780,2204,-274,7140
7787,2194,-260,7196
7794,2160,-292,7078
7801,2188,-304,7128
7808,2176,-276,7146
7815,2136,-304,7138
7821,2124,-278,7150
